,GAME_DATE_EST,GAME_ID,GAME_STATUS_TEXT,HOME_TEAM_ID,VISITOR_TEAM_ID,SEASON,TEAM_ID_home,PTS_home,FG_PCT_home,FT_PCT_home,FG3_PCT_home,AST_home,REB_home,TEAM_ID_away,PTS_away,FG_PCT_away,FT_PCT_away,FG3_PCT_away,AST_away,REB_away,HOME_TEAM_WINS
317,2023-10-30 00:00:00,22300105,,1610612761,1610612757,2023,,91.0,40.4,73.3,13.8,19.0,47.0,,99.0,44.7,80.0,31.4,20.0,51.0,0
318,2023-10-30 00:00:00,22300106,,1610612763,1610612742,2023,,110.0,45.7,60.0,37.8,22.0,44.0,,125.0,50.0,75.0,48.9,24.0,48.0,0
319,2023-10-30 00:00:00,22300108,,1610612740,1610612744,2023,,102.0,40.9,61.5,25.6,23.0,39.0,,130.0,52.0,65.0,36.6,28.0,64.0,0
320,2023-10-30 00:00:00,22300109,,1610612760,1610612765,2023,,124.0,53.0,82.1,44.8,21.0,44.0,,112.0,42.9,79.2,53.6,31.0,41.0,1
321,2023-10-30 00:00:00,22300111,,1610612747,1610612753,2023,,106.0,53.2,77.8,29.6,28.0,40.0,,103.0,40.0,72.2,40.0,28.0,44.0,1
322,2023-10-30 00:00:00,22300107,,1610612749,1610612748,2023,,122.0,50.6,73.3,32.4,24.0,43.0,,114.0,47.7,95.0,38.2,27.0,40.0,1
323,2023-10-30 00:00:00,22300110,,1610612743,1610612762,2023,,110.0,56.0,41.2,32.1,32.0,43.0,,102.0,42.9,46.7,29.7,30.0,51.0,1
324,2023-10-29 00:00:00,22300097,,1610612749,1610612737,2023,,110.0,45.3,80.0,36.4,22.0,39.0,,127.0,50.5,81.8,40.5,32.0,46.0,0
325,2023-10-29 00:00:00,22300096,,1610612745,1610612744,2023,,95.0,37.8,94.7,27.3,22.0,42.0,,106.0,43.2,78.3,40.0,27.0,49.0,0
326,2023-10-29 00:00:00,22300098,,1610612755,1610612757,2023,,126.0,48.8,87.5,39.3,28.0,51.0,,98.0,38.3,86.4,22.6,19.0,42.0,1
327,2023-10-29 00:00:00,22300099,,1610612746,1610612759,2023,,123.0,51.6,61.9,38.1,23.0,48.0,,83.0,37.5,75.0,33.3,21.0,37.0,1
328,2023-10-29 00:00:00,22300100,,1610612758,1610612747,2023,,132.0,47.1,70.8,35.4,30.0,47.0,,127.0,43.9,76.5,33.3,27.0,53.0,1
329,2023-10-29 00:00:00,22300095,,1610612760,1610612743,2023,,95.0,41.1,83.3,18.8,22.0,29.0,,128.0,60.2,84.6,40.7,34.0,48.0,0
330,2023-10-28 00:00:00,22300089,,1610612764,1610612763,2023,,113.0,43.0,77.3,34.8,24.0,45.0,,106.0,42.9,100.0,40.4,27.0,45.0,1
331,2023-10-28 00:00:00,22300090,,1610612740,1610612752,2023,,96.0,46.0,43.8,27.3,20.0,43.0,,87.0,36.7,77.8,18.9,19.0,59.0,1
332,2023-10-28 00:00:00,22300091,,1610612739,1610612754,2023,,113.0,43.4,62.5,38.7,29.0,51.0,,125.0,49.0,82.4,39.5,36.0,48.0,0
333,2023-10-28 00:00:00,22300088,,1610612765,1610612741,2023,,118.0,52.3,80.0,42.9,29.0,53.0,,102.0,41.9,81.3,39.3,16.0,33.0,1
334,2023-10-28 00:00:00,22300094,,1610612756,1610612762,2023,,126.0,52.9,92.9,27.0,31.0,39.0,,104.0,44.0,85.7,32.4,26.0,45.0,1
335,2023-10-28 00:00:00,22300093,,1610612750,1610612748,2023,,106.0,51.2,75.0,35.3,30.0,47.0,,90.0,40.2,57.1,31.6,24.0,42.0,1
336,2023-10-28 00:00:00,22300092,,1610612761,1610612755,2023,,107.0,43.7,73.7,53.1,28.0,41.0,,114.0,50.0,85.7,35.7,25.0,42.0,0
